学生遇到一点小事情就爱发脾气，一有点不顺心就哭，总是觉得大家应该围着他转，如何帮助孩子学会控制情绪？,"朱虹老师解答：看到情绪背后的需求，塑造利于发展的行为。生活即表达，情绪是一种表达用语，诉说着内心的期待与渴望。
对于事件的想法决定了情绪，对于事件的应对可能源于情绪，反过来还会作用于情绪；每种情绪的产生都有其生理、心理的价值，都是对内外刺激的一种反应。即使是焦虑、恐惧、愤怒等负性情绪，同样有其存在的意义，是一种信号、一种防御、一种调整，是个体自我保护的一种机制；每种情绪都是一种力量，这种力量要么向内、要么向外，常从其引发的行为中释放出来。
情绪管理高手在外部刺激到来时会接纳情绪，对话自己的想法，调控自己的应对，争取建设性而非破坏性的结果，全程对自己的情绪负责。
青少年、儿童的情绪辅导，要考虑其身心发展阶段及情绪情感特点，主要工作是正向培养，面对一些特质比较相似，如容易发脾气的孩子，或阶段中的群体，如大考前的高焦虑学生要疏导困扰，针对个别学生有时要矫正情绪障碍。基于此，教师要澄清观点，把握好态度，用发展性眼光看待孩子的情绪管理能力有待提高的现状，用多样的辅导策略展开工作。
结合“学生遇到一点小事情就爱发脾气，一有点不顺心就哭，总是觉得大家应该围着他转，我该怎样教会他控制自己的情绪？”这一问题，多位老师贡献了经验和思考，一起梳理出了情绪辅导的个案工作思路。
一、追根朔源找原因
AIR、徐生等几位老师建议先从了解和分析入手，施艳琳老师提出这种状况与家庭教育有直接关系，班主任可直接与家长交流，了解学生的家庭情况。一般来说，不同的家庭关系、教养方式、父母态度，如过高或过低的期望，亲子间缺乏沟通和理解，过分严厉或过度保护会影响孩子性格特点的形成，进一步导致他的行为选择。黄锭佳老师班上的小叶同学，敏感于同学的“嘲笑”，发怒——攻击——纠结不放，这一连串的反应，也需从家庭、个人、学校等多方面寻找症结。
情绪问题大多源于关注的获得状况、需求的满足状况、自主性的养成状况。所以，耐下心来，看看孩子发脾气或哭是因为自信不足又害怕学习、表现达不到家长和老师的要求呢？还是缺乏交往技能、参与能力，担心大家不理他或对集体没有贡献？抑或想得到大家更多的关注，又不善表现及表达？
心理学家阿德勒认为，人是社会性动物。人一生下来就是社会群体的一部分，且会随之产生一些重要的心理需求。比如人要寻求团体归属感，在团体中占一席之地，以及被团体中其他成员所尊重和接纳的心理需求。阿德勒把这些重要的心理需求称为社会兴趣。人终生都在寻求归属感和团体地位。孩子的偏差行为正是因为他没有被团体所接纳和尊重，能力没有发挥，也没有对团体有所贡献造成的。想获得注意、认可而不得，孩子内心的愤怒、委屈、不安、焦虑是可以想见的。
举个例子：小学二年级的轩轩如果与同学有了矛盾，就会向旁边的人乱发脾气。可是这个周二的早上，同学推了他一把，他并没有发脾气。轩轩心情好的时候，比较能容忍一些小摩擦，而且乐于协助老师与同学。再进一步询问他星期二早上到校之前的情形，发现那天早上他与妈妈在一起一直很愉快，而不是像平常一样，因为动作慢吞吞而被妈妈催促、责骂。只要轩轩与妈妈有放松、自然的互动，他对同学就会更有耐心，也就是他有能力保持冷静和好行为。找到了这样的联系，是不是有助于辅导方案的制定呢？
二、辅导有方提情商
从心理卫生的角度来看，成人不应无端责备学生的情绪感受，而应指导他们在需要的时候，将自己的情绪感受恰当表现出来，这不仅有助于情绪识别和体验，也有助于他们的情绪调整和健康。老师们的经验也集中在正向引导上，李慧老师提出要加强心理疏导，徐生、马红梅等老师建议教给学生一些调控情绪的方法，如：离开情绪现场；转移注意力以缓解消极情绪；教会学生在遇到不愉快的事情时，不要老想这件事，可以看电影、打球、下棋、唱歌、画画，或找要好的同学一起游戏等，开展多种活动，忘却烦恼，寻找快乐。李朝霞老师认为最好的做法是学生情绪起伏比较大时，先忽略他的不当发泄，以静制动，耐心陪伴，积极倾听，安抚平复后，再引领教育和指导。
学生的情绪情感是在活动和人际互动中形成与发展的。孙润萍老师建议多给孩子与人交往的机会，多交朋友，让他学会多听他人意见和感受，心境自然会变得平和，走出自我中心；学会谦让、懂得谦让，伙伴之间才能友好相处。
孟新平老师提出用情境教学的方式教。我们可以帮学生体会、分析什么样的情境让自己心情不好，不好时自己通常说了什么、做了什么，带来了什么样的影响，还有哪些不同的选择。讨论和行为训练，这样的个别辅导就很精细深入了。
面向全体学生的情绪辅导工作可以同时开展。老师可以通过情境模拟、小品表演、讨论、书写等多种形式，帮助学生辨识情绪、理解自己的情绪、增强对快乐的情绪体验、分享积极情绪、恰当地表达情绪，学会管理自己的情绪并应对困扰。再有，养成乐观的生活态度，增强自信心，改善人际关系等主题都有异曲同工之妙。
绘本工作法是刘威茜老师确定的班级工作特色，她说：“我主要选择绘本故事作为调节学生情绪问题的依托。在充分调查学生情绪不稳定的原因之后，选择合适的绘本进行阅读，再通过加入适当的游戏和戏剧元素的引入，帮助情绪不稳定的学生在同伴互助间重新找回自己”。
（情绪辅导绘本有很多，老师们可以多向搜集、广泛分享）
三、自我建设教师先
只有善于管理情绪的老师才能带出心理健康的学生，帮学生真正做自己情绪的主人。细心观察学生的情绪变化，及时询问、耐心倾听，不压制善转化，这些都有赖于老师平时学一些心理学理论与辅导技术。任莉霞老师认为先要让学生认同、喜欢、敬重老师。确实，引发情绪事件的常是冲突场景，所以，日常营建良好师生关系，才能让老师在关键时刻稳住学生，有序解决问题。
小学生自控能力差，他们的情绪表现往往更加外露并富于变化性，这是一种正常现象。中学生正处于青春期阶段，由于生理发展和心理发展的不平衡，内心冲突比较剧烈，自我认同和自我接纳比较差，情绪表现很不稳定。同时由于他们社会生活的经验比较少，还不能非常恰当表达自己的感情，往往容易与周围的人或事物发生冲突。走进学生的内心去感知他，也接受他的情绪自我调适需要时间，不急于改变，而是乐于陪伴他慢慢探索，老师的共情与无条件积极关注是始终要自我磨练的。
控制不如疏导，理解代替指责，教会学生如何表达感受和需求，助其自我调控是根本之路。同时，拓宽他的认知、增强他的自信、丰富他的生活、优化他的交往，学生一定会成为更好的人。"
怎样学好英语？有什么学英语的还办法？我是一个文盲妈妈，我的孩子刚升三年级的学生。,好的教育需要家校配合，共同助力孩子成长。不是每个家长都懂教学和育人，如何让孩子自主学习，或者在家长简单辅助下学习，老师们可以分享一些通用方法，英语老师可以分享一些英语学习的方法。
课堂上怎样做才能提高课堂学习效果？,提高学习效率，课前预习还是很重要，提供一些导学案。
怎样能教好一年级的语文拼音，尤其是带调拼读音节。班里的学生看着声调读出来的确实另一个调。,老师领读，读的好的学生领读。领读做到位，孩子会模仿读音。
如何让家长多辅导学生完成作业，尤其是在遇到作业中的难点时，能适当的给予学生指导？最近一篇《陪娃写作业？算了吧，想来想去还是命重要》的文章刷爆了朋友圈，很多家长认为陪娃写作业，就像下凡历劫。,"张群智老师解答：引导孩子自己长大
一、一种无所不在的“陪”文化
“家长陪着孩子写作业”成为一个聚焦的教育问题，是和时代密不可分的，在我小时候，它不会成为一个问题，我们都是有很多的时间和机会自己来思考和自己长大的（心理上的成长）。而当下，陪孩子读书，陪孩子运动，陪孩子聊天，陪孩子上课……这是一个上位年龄的大人过度陪着下位的孩子长大的年代。因为大人“太在乎”孩子了，他们把生活中过多的期望和目标都聚焦在孩子身上，参与孩子的生活，无所不在。
二、“陪”文化产生的苦恼
1.学生并不完全喜欢陪
在大家探讨这个问题的时候，我接手的好几个咨询案例都是关于因为“陪”而产生的冲突。初中生因家长辞职陪伴自己课后学习而无法忍受；小学生直接找到辅导老师，倾诉自己在每天和父母聊天中，发现自己的父母很肤浅，他开始有了另外一种独特的自卑……他说，在父母没有每天陪伴自己之前，父母在自己心目中是“神”……
2.有的学生因为习惯了陪伴，在家长不陪伴的时候无法激发对任务完成的愿望
3.有的学生一旦离开陪伴，自律就成为极大的问题
三、“家长陪伴孩子成长”值得注意的问题
1.孩子永远是主体
无论是孩子写作业，还是和孩子阅读等，家长一定要知道孩子是主体。所谓的主体就是主动发展的个体。
有的家长在孩子写作业的时候不等孩子反应就训斥孩子反应太慢；不等孩子思考就直接提示作文的开头如何写，不等孩子记忆复苏，就直接把答案大声读给孩子……
现代生活的忙碌和压力使得家长自己很疲惫，所以在陪的时光里也把这种忙碌和疲惫传递给孩子，把焦虑和紧张传递给孩子，这种陪是颠覆的。家长的作用是引导，而不是替代思考。家长是助力，而不是由陪伴衍生问题。
建议：老师用情境描述和案例呈现的方式，引导家长懂得什么样的陪才是把孩子当做成长的主体。
2.没有统一的陪伴模式，适合的就是最好的
孩子的特点和个性是千差万别的，孩子在某个阶段的成长需求是各不相同的，家长的特点和自身的资源是参差不齐的，家长的陪伴没有统一的模式，适合的就是最好的。
有的孩子在读语文课文的时候特别喜欢被家长听，我们家长可以陪伴，并做到认真倾听；
有的孩子在做数学作业的时候，喜欢和自己的父亲比赛谁算得快，我们的家长可以用心去参与并多赞赏孩子的进步；有的孩子在写作文的时候，希望自己安静地写，不愿意和大人讨论，就把这份独立思考和遐想的时光给他一个人……
 建议：
老师可以引导家长了解孩子被陪伴的感受，知道孩子的真实需要和感受，这是家长如何陪伴好的前提条件，也是改善我们陪伴的基础。家长一直不知道陪伴给我们的孩子到底产生了什么样的感受，这是一直被我们忽略的问题，所以我们需要“了解”和“知道”。
老师可以和学生进行座谈，了解学生关于“家长陪伴孩子”的感受和建议。
3.创设一种环境是最好的陪伴
家长一直是孩子成长的重要心理环境。
第一，在陪伴孩子的时候，家长要用心和专注。
第二，在陪伴孩子的时候，家长要把自己还原成为儿童，耐心和充满希望。
第三，在陪伴孩子的时候，家长要适度参与，引导孩子。
第四，陪伴孩子需要连贯和连续，不要根据自己的情绪和心情来改变。
第五，陪伴孩子需要家长在陪伴中觉察自己的态度和状态，不断改善自己的陪伴。
如果我们的陪伴不是孩子需要的，如果我们的孩子需要我们减少过多的陪伴，如果我们的陪伴本身就制造了问题，那么请老师引导家长重新面对陪伴，毕竟只有我们自己成长了，我们的孩子才能很好地成长；毕竟陪伴是需要我们不断了解孩子感受的过程，是我们不断改善自己伴随孩子成长的过程。"
怎样引导发现孩子的闪光点？,先要发自内心的欣赏，然后根据孩子的闪光点给以适当的激励。
学生不爱写作业该怎么办？,弄清不爱写作业的原因，是懒惰？还是写的慢？还是题目不会？需要对症下药。
老师该怎么检查学生作业呢？委托组长检查效果不佳。,"小组合作检查，批改作业:先了解学生基本情况，分成桌位 合作小组，一个优等生，二个中等生，一个后进生，优等生是组长，负责抓好学习"
课堂上学生对我讲的内容提出质疑怎么办？,"张群智老师解答：积极应对质疑，鼓励学生思辨。一.鼓励学生在思辨中成长
建议您给孩子写一封信，可以表达以下类似的言语。
亲爱的孩子，当你对我的观点表示质疑的时候，我知道你开始用自己的头脑来思考世界了，不会随意盲从别人。这个世界没有人是绝对的权威，尤其在知识面前，我为你鼓掌。
人们会在思辨中成长，那是一种思想和精神的成长。辩论使得事情得到分别，使得事情更清晰和澄澈。所以，我欢迎你来和我辩论，如果有充分的时间和更好的场合，我们还可以辩论更久，使得问题更加透彻。
我欢迎你的辩论，我们还可以把某些值得辩论的问题梳理出来，开个班级辩论赛。我希望那个时候，你的辩论是有充分的依据来支撑，你的思维就像一条奔跑的长风，无比的灵活，但在拐角的地方，会戛然而止。也许你会发现，经过辩论，或许我们自己的思考也亟待完善和发展。
二．积极应对质疑，与学生共同成长
1.作为教师，需要擅于应对质疑，教师的职业要求具备一个强大的技能，就是反应灵活；具备一个核心的素养，就是善于调控自己的情绪和转化氛围。
2.一个学生突然和我争辩，说明他很在乎我的观点和反应。
3.如果我能以理服人，那是令我和对方都很开心的事情。我要学习如何去表达明白，增强我的思维灵活性。
４.遇到善于挑战老师的学生都是老师成长的契机，我很珍惜这个契机。
５.我要经常走入学生中，了解他们的所思所想，思考我如何更好地在精神上引领他们成长。同时，我也能从他们身上学习到更多的东西。
６.陪伴孩子成长是幸福的，因为他们不是一堆木偶，他们有思想、有思考，有时候促使我无法倦怠，当我不断应对一切的时候，我发现自己会变得更加聪慧和博大。
我喜欢与学生产生思想的碰撞，并愿意迎接它的到来。"
二年级有几个孩子真的特别捣乱，一直扰乱课堂纪律怎么办？,可以通过观察孩子，家访了解孩子是因为什么原因捣乱。有的孩子是精力过剩，有的是家长太宠批评少，有的可能是有好奇心经常被压制，再找方法对症下药吧。
如何让小学生喜欢上美术课？,"首先我觉得小学还得分阶段适当评价，1-3年级可以用老师的小作品奖励，例如剪纸（与时俱进，学生喜爱）等，4-6年级我认为可用艺术表现力更强的作品，或者学生画展（小中大规模），还要了解学生一段时期最感兴趣最流行的话题，比如王者荣耀，比如教师画的英雄人物，可进行奖励。总结：抓住学生的兴趣，进行有效奖励。"
上课总是说话怎么办？,这是一个习惯的问题。你要说明自己对他们的要求，做的好的予以鼓励，做不好的对他严厉批评。
如何面对学生不按时完成作业的问题？,"首先分析不完成作业的原因
方法：1 询问学生真实原因
         2 与家长沟通了解
         3 教师主观预测
解决方案：培养孩子好的学习习惯，联系家长找到问题所在，共同努力帮助学生改正！"
怎么培养孩子的阅读习惯，激发孩子的阅读兴趣呢?,激发孩子们的阅读兴趣是很重要的。我采取的方法是：每天布置一项阅读内容，家长录制成小视频发到微信家长群里，并把所读内容中的好词佳句积累下来。这样就形成了一个良好的阅读氛围，孩子们比着读，赛着读，激发了兴趣，喜读，乐读。在课堂教学中，也可以有意识地引导学生对阅读的兴趣，比如，讲课文前，向学生介绍作者，他的代表作品，以及里面经典的故事情节，让学生想去进一步的了解，适时鼓励他们去读作品。
学生不写作业怎么办？不做作业，不交作业怎么办？,这种情况是普遍存在的问题，学生不做作业，学习就跟不上。对于这个问题，应该采取个别谈话和家访的方法，了解学生的难处，一同解决困难，进行分类作业，会有效果。
如何给低段孩子开展阅读教学,我刚从低段上来，我给学生们准备的是绘本。我采取的方式是用教育戏剧来讲解绘本，激发学生学习的兴趣，然后运用绘本奖励法，课堂上完成自己任务的同学就可以奖励绘本进行阅读，再次提升阅读的兴趣。最后指导学生尝试进行绘本创作，还是很有效果的。
面对形形色色的问题学生，该如何转化教育？,俗话说：“人上一百，形形色色，林子大了，什么鸟都有”。班级里也是一样，几十个学生成绩上有优秀的、有后进的；个性上有听话的、也有调皮的。前类学生不用老师操劳，而后者却让老师们伤透脑筋，费尽心思。调皮的学生一般都 学习成绩 不是很好，对学习不感兴趣，上课不光自己不认真听讲还经常影响其他的同学，违规违纪总少不了他们的份，真有那种“一颗耗子是打破一锅汤”现象。但是，作为教师，不可能任其发展，更不可能放弃他们。如何管理好教育好这些调皮生，我们可以尝试以下一些做法。1.多沟通；2.多理解；3.多表扬；
如何培养学生的数学思维能力？,做好教学中的“有心人”。比如我有个习惯，喜欢设问或者故意出错，让学生讨论，说自己的看法，培养学生们的质疑能力，在讨论的过程中进而培养学生的思维能力。
对于每个孩子的闪光点，如何因势导利？,教师要善于留心观察孩子的一举一动，发现闪光点要及时表扬，鼓励孩子把闪光点注入到学习中去。
现在的学生学习主动性差，老师需要想方设法的来调动学生学习的兴趣？如何让学生以饱满的热情参加学习，真正提高学习主动性？,作为老师都不敢太放手孩子，总是怕孩子不懂，课堂讲的很满。可能还是要多放手，把时间多留给学生去思考，在问题设计上，多预设一些为什么的问题，不是流于表面的问题。
参加辩论有什么好处？辩论时需要教师提前做什么准备？,辩论不仅可以用于教学，同时也是一个很好的育人形式。理越辨越明，通过辩论让孩子明晰规则、引导正确的三观。
五年级的孩子，基础只有二年级学生的知识，这个怎么办？,这个可能要分层差异化对待了，在布置作业和要求上可能要循序渐进，慢慢来。
怎么样可以上好音乐课？学生不愿意学习乐理知识，不喜欢上欣赏课怎么办？,想学生喜欢，动心，就必须有能打动他们的见解。
如何布置有效的数学作业？,每天出几道有趣的计算题。
老师如何布置即有效又有趣的家庭作业呢？,"朱虹老师解答：感知作业的趣味，感兴趣地做作业
教书多年，老师们总会为一些孩子不爱做作业而头疼过。有的孩子不认真完成作业，应付差事；有的干脆落写、忘写、拒写。为什么？作业多写不过来？作业难不会做？写着累很想玩？觉得没意思或者没用……总之，没有热情和动力，反倒是一做作业就疲疲蹋蹋，很不情愿，尤其是反复写的作业。老师着急，家长也管得心焦力瘁。
不指责、不放弃，寻找孩子不爱做作业的原因。是作业部署不当，还是课堂教学效果不良导致孩子未学会？是孩子的学习动机待激发，还是学习方法待更新？是写作业的物理环境创设不足，还是心理需要未被关注？找准原因才能有的放矢。
吾吉玛老师认为不是孩子不爱写作业。曾辉老师说是中国式的作业缺少操作性、实践性。这些说法提示我们重视孩子天生的学习力和热情，同时要精心寻找适合不同孩子的、多样的解决之道。
什么样的家庭作业即有效又有趣？老师们针对这两个标准：有效、有趣，提出了很多看法，也贡献了很多做法。
一．作业的内容与形式
1.贴近生活。将学科知识与生活紧密联系，学习的根本在于为生活服务，达成“学以致用”的目标。作业不应只是简单、机械的抄写和死记硬背的练习，应包括发生在学校内外、有助于身心成长的经验。安心、刘文晶、阳廷信、蔡丽青、马红梅老师都提到这样的观点。
2.少而精。作业不在于数量而在于质量，边秀艳、曹亚迪、蔡飞、赵华丽、朱华灵、杜洁慧、景昀、廖亮老师都提到这个观点。
阳廷信老师认为一是作业的量要合适，量大了，学生费时过多，负担过重；量少了，达不到巩固的基本要求。二是作业的难易要适中，过难的题目，学生无从着手，要么敷衍了事，要么直接不做；过分简单了，也失去做的价值。侯学琴老师提出能促进学生举一反三，培养其思维能力的作业是精品。
3.趣味性。边秀艳老师说知识性与趣味性的融合，让学生展开丰富的想象和实践，深入挖掘自己的兴趣点，并通过多种方式把它表现出来，培养学生的探索精神、实践能力及参与意识。
4.合理化，即要分层，加强针对性。可根据学生学习情况设计作业，注重学生智力因素差异，帮助学生在自己的“最近发展区”获得最大发展，这需要老师的细心、耐心和爱心。阿勒腾格尔丽、肖泽强、肖静、李慧、郭渊、何燕灵、安心老师都提出类似观点。
5.变化性。董晶老师说如果教师每次布置的作业都一成不变，时间长了,学生就会对作业慢慢地失去兴趣,好奇心就会慢慢地被抹杀。麻送海老师提到创意的问题，刘文晶老师认为可兼具挑战性。
6.多元化、多样化。安心老师说单纯的纸质作业不能满足学生的需求，综合性、实践性作业和各种学习软件更让孩子们产生兴趣，更有助于知识的巩固和学习能力的提升。蔡丽青老师设计作业的形式包括读书、听广播等，以逐步培养学生的自信心和成就感。
7.充分考虑学生年龄特点。吴洁老师认为小学生天真活泼特别爱做游戏，游戏式作业将所学的知识蕴涵于游戏中；如数学作业“乘法口诀”，可以设计“对口令”的游戏，让学生与家长玩，这样不仅使学生感觉到数学作业是一个游戏的天地，也增进了亲子情感。
潘海鹰老师举例说一年级的拼音或生字巩固练习，可以采用比较有趣的图案进行填空。培养孩子的动手能力，比如讲《有趣的树叶》，可以让学生做树叶贴画。边秀艳老师列举可以做手抄报，手抄报的内容可以老师根据需要制订。
孙润萍老师会布置引导孩子主动探索自己内心的作业，如写观察日记、做社会小调查、帮父母做一件事、拜访朋友等，以帮助孩子加强自我认知并主动表现，进一步形成个性、树立信心。
李朝霞老师的经验很值得深思，要始终思考布置作业的目的是什么？留作业要达到什么效果？这样才知道布置什么作业，应该怎样布置作业。

二．写作业的过程也是培养孩子好习惯的过程
对于孩子来说完成作业也是习惯养成的一部分，有经验的老师们提出情绪安抚、状态调整在先，同时注意方式、方法。
吾吉玛老师建议写作业前成人需先跟孩子聊一聊，说说话，让孩子放松放松，用几分钟的时间玩一会儿游戏等等。时间太长或者太多无效重复也会让孩子倦怠，成人需随时关注，用变换内容、适量休息、简单交流等方式加以调整。人们常说，“一张一弛，文武之道”，这也是科学用脑的要求。多鼓励、多表扬，孩子才会持续认真完成作业的好行为。
使用小组合作的策略。根据孩子们的写字、绘画等爱好分工，学生间互相监督、支持；笔答与操作相结合。同时，可以课前来个多样竞赛，坚持一周后评出周冠军发奖品以资鼓励。
根据需要，家长与孩子一起完成部分作业，或者跟孩子进行比赛。如让孩子背古诗，家长也可以跟他一起背，以激发孩子的学习兴趣。边秀艳、麻送海、李慧、石胜杰、肖静老师提出这样的观点。在这个过程中，成人的即时反馈很重要。合理地运用即时反馈，对激励和强化孩子优质高效完成作业有重要的作用。
有人说：“人类任何有意识的活动无不含有反馈。极而言之，没有反馈就没有智慧，既不懂学习，更不懂创造。”
孩子要透过反馈加以自我调控，但反馈绝不是批驳和成人不假思索的动手修改。配合适当的奖励或惩罚，可强化学生对做作业的正向态度。学习反馈，是学习过程中重要的一环。 

三．以趣促效和以效养趣
    学习是一个过程，应由经验引起个体知识、行为、态度及动机等方面的持久变化，故课后作业作为温习巩固、实践检验的载体不可或缺。 
老师研究布置什么样的作业，怎样布置作业，还要研究学生喜欢什么样的作业，学科学习需要什么样的作业。不同学段有不同要求，如小学知识的呈现形式和数量，中学学科的难度和方法手段等，老师都要充分考虑。
老师还需研究学生做作业的过程，有计划、有针对性地帮助学生调控，并促使其最终达成自我监控。调控过程，孩子是主体，老师、家长需各负其责、相互配合，共同引导。成人既要关注孩子情绪，也要关注方式方法，可以平时多帮孩子练内功，即培养专注力、控制力，提升效能感。
做作业的效从哪里来？
管理时间，着眼效率，认真对待。从一开始就养成好习惯，认真对待作业，随时改进做作业的过程，取得不错的成绩，形成良性循环。
心理学家盖兹说：“没有什么东西比成功更能增加个人的满足感了；也没有什么东西比成功更能鼓起个人进一步追求成功的努力了。”
作业中的趣从哪里来？
一般来说不是作业有趣，而是学生感觉有趣。所以，改善状况就须帮学生调动自身，由内而外产生兴趣。同时，老师不要指望孩子们对所有的作业都感兴趣，但要帮学生看到，对作业持积极态度可能会产生创造性地方法，感知作业的趣味性。不只是去做感兴趣的作业，而要感兴趣地去做该做的作业，这是学生要学会的。

《论语·学而》中记载，孔子曰:""学而时习之，不亦说乎? ""我国古代学者也曾把一个人的学习兴趣由低到高分为三个层次：知学——好学——乐学。设计有效又有趣的作业是达成最高境界的路径之一。"
为什么现在的学生越来越被动学习？,因为学生的自学时间少了，教师讲得多了。为什么现在学生有很多人不爱学习？答因为学生入学早了，不准留级，授课时间多，被关闭太多，自学和玩的时间少了，没有必要的劳动。集中办学不适应农村教育了。
如何调动孩子的学习兴趣？,"邢艳老师解答：如何提高学生学习兴趣呢 ？我觉得不仅仅靠课堂教学，更需要老师有丰富的知识，或博学多才，或激情澎湃，我相信前不久一位语文老师的《将进酒》视频应该引起大家的关注，这位老师的学生爱学语文，因为老师的魅力足足的吸引住了他们。所以，高中老师们虽然高考压力很大，但是灵活的教学方式也必不可少。我认为一要改变传统的课堂模式，不要“满堂灌”、“一言堂”；二要在课堂上多给学生实践的机会，让学生学中思，动中长，使课堂充满生机；三要在课堂上举办与学科有关的竞赛、演讲等活动，寓教于乐，促进学生的学习兴趣。
总之，兴趣是学生最好的老师，动力是学生进步的风帆。当学生从“让我学”，变成“我要学”的时候，一切问题就都能够刃而解了。"
怎样有效提高教学水平？,反复练习反复巩固！
对班级里的学困生怎样进行辅导？,多的话，抓准两个，课上盯住，课上没学会的知识点课下一定辅导会了，抽空再出同样的题。在做练习题的过程中，遇到此类型题，还提问这个孩子。
学生写字的姿态如何教正？,写字姿势的养成是一个长期过程。在平时我们做教师的要严格要求，细心观察发现错误及时纠正，树立典范，发挥榜样的作用，定期表彰。让学生上网搜集姿势正确与不正确的危害。提示学生写字姿势的养成。
对于九年级学生的厌学情绪，有什么好方法解决或激励学生？,努力成为他们认可并钦佩的人，打开心扉，再“晓之以理，动之以情”，让其认识学习重要性。学生的成长如孵化中的小鸡，如果一味地试图从外部打破只能换来毁灭性的破坏 ，而注意温度，静待破壳，让其凭借自己的力量从内部打破，才叫成长。
