3063,阅读下列诗歌回答后面的问题《寻诗两绝句》陈与义（一）楚酒困人三日酔园花经雨百般红无人画出陈居士亭角寻诗满袖风（二）爱把山瓢莫笑侬愁时引睡有奇功醒来推户寻诗去乔木峥嵘明月中诗中“陈居士”的形象特点是什么？请结合两首诗加以分析
3336,《水浒传》中有很多生动形象的人物请选择你印象最深刻（最喜欢、最讨厌、最……）的一个人物写一段人物介绍（100字以内）
3349,答傅咸1郭泰机皎皎白素丝织为寒女衣寒女虽妙巧不得秉杼机2天寒知运速3况复雁南飞衣工秉刀尺弃我忽如遗人不取诸身世士焉所希？况复已朝餐4曷由知我饥5！[1]注释:郭泰机希望得到友人傅咸的推引在傅咸回答说：“虽心知之而未如之何”后做了这首诗1.傅咸：字长虞傅玄之子亦是西晋名诗人之一出身世族先后任冀州大中正、尚书右丞、御史中丞等官职2.秉：持、握杼（zhù）机：织布机杼织布梭子3.运速：时令变化快4.已朝餐：指彼等已进食5.曷（hé）由知我饥：犹言饱汉不知饿汉饥问题：在这首诗中“寒女”是一个怎样的形象？结合诗句分析
3377,《儒林外史》通过对匡超人行为及细节描写面展示了其性格特征及蜕变过程作者如此刻画一个人物又是意欲何为呢
3463,根据你对于《水浒传》的了解结合你了解的其他农民起义你认为这场农民起义失败的原因是什么
3538,这里有两幅画用来搭配解读苏轼的诗歌《定风波》你比较欣赏、喜欢哪一幅？为什么？请简单说明理由
3811,《声声慢》李清照寻寻觅觅1冷冷清清凄凄惨惨戚戚2乍暖还寒时候3最难将息4三杯两盏淡酒怎敌他、晚来风急？雁过也正伤心却是旧时相识满地黄花堆积憔悴损5如今有谁堪摘6？守着窗儿独自怎生7得黑？梧桐更兼细雨到黄昏、点点滴滴这次第8怎一个愁字了得9！注释：1.寻寻觅觅：意谓想把失去的一切都找回来表现非常空虚怅惘、迷茫失落的心态2.凄凄惨惨戚戚：忧愁苦闷的样子3.乍暖还（huán）寒：指秋天的天气忽然变暖又转寒冷4.将息：旧时方言休养调理之意5.损：表示程度极高6.堪：可7.怎生：怎样的生：语助词8.这次第：这光景、这情形9.怎一个愁字了得：一个“愁”字怎么能概括得尽呢？问题：诗中刻画了一个怎样的诗人形象？结合诗句分析
3812,你喜欢《水浒传》吗？请简单列出喜欢或不喜欢的几条理由
3854,读完《儒林外史》你喜欢杜少卿吗？为什么
3884,寻陆鸿1渐不遇皎然移家虽带2郭野径入桑麻近种篱边菊3秋来未著花4扣门5无犬吠欲去问西家报道6山中去归时每日斜7注释：1.陆鸿渐：名羽终生不仕隐居在苕溪（今浙江湖州境内）以擅长品茶著名著有《茶经》一书被后人奉为“茶圣”、“茶神”2.带：近郭：外城泛指城墙3.篱边菊：语出陶渊明《饮酒》：“采菊东篱下悠然见南山”4.著花：开花5.扣门：敲门6.报道：回答道报回答7.归时每日斜：日斜：日将落山暮时也问题：诗中的陆鸿渐是怎样的一个人物形象？请简要分析
