2023,诵读活动结束后学校要求每个班级搜集抒发爱国情怀的诗歌编成一部诗集假如你是某班的学生请为班级的诗集取一个富有诗意的名字并说明理由 诗集名字；说明理由
2024,萧何远虑沛公至咸阳①诸将皆争走②金帛财物之府分之何③独先入收秦丞相御史④律令图书藏之沛公为汉王以何为丞相项王与诸侯屠烧咸阳而去⑤汉王所以具知天下厄塞⑥户口⑦多少强弱之处⑧民所疾苦者以何具⑨得秦图书也何进言⑩韩信汉王以信为大将军司马迁《史记》注释①沛公至咸阳：刘邦于公元前206年率兵攻占秦朝国都咸阳沛公即刘邦②走：奔向趋向③何：萧何④御史：官名掌管律令图籍等⑤去：离开⑥厄塞：险关要塞⑦户口：人口⑧强弱之处：指地方的富庶与贫困⑨具：通“俱”全都⑩进言：指推荐小明对萧何早就有所耳闻听过他慧眼识珠月下追韩信并向汉王推荐的故事今天读了这则故事对萧何的深谋远虑有了更深的认识在文中萧何的远见卓识还体现在他这一做法上 独先入收秦丞相御史律令图书藏之
2026,阅读《山居秋暝》完成下列15题山居秋暝王维空山新雨后天气晚来秋明月松间照清泉石上流竹喧归浣女莲动下渔舟随意春芳歇王孙自可留在田字格内用正楷字抄写《山居秋暝》首联 正楷字书写：空山新雨后天气晚来秋
2030,《海底两万里》是一部纯虚构的小说这部书最吸引你的地方是什么？答 示例：海底世界充满异国风情和浓厚的浪漫主义色彩以及曲折的情节和对海洋知识的介绍都深深吸引我
2039,文言文阅读阅读下列选段完成9-12题已而夕阳在山人影散乱太守归而宾客从也树林阴翳鸣声上下游人去而禽鸟乐也然而禽鸟知山林之乐而不知人之乐；人知从太守游而乐而不知太守之乐其乐也醉能同其乐醒能述以文者太守也太守谓谁？庐陵欧阳修也（《醉翁亭记》节选）嗟夫！予尝求古仁人之心或异二者之为何哉？不以物喜不以己悲；居庙堂之高则忧其民；处江湖之远则忧其君诗进亦忧退亦忧然则何时而乐耶？其必曰“先天下之忧而后忧后先下之乐而乐”乎噫！微斯人吾谁与归？（《岳阳楼记》节选）下列加点词意思相同的一项是A.居庙堂之高则忧其民佛印居右B.属予作文以记之作亭者谁C.太守归而宾客从也吾谁与归D.醒能述以文者不以物喜 A
2043,阅读下列三段材料回答12-18题①北京东城迺兹府丰富胡同有一座小院走进这座小院就觉得特别安静异常豁亮这院子似乎经常布满阳光院里有两棵不大的柿子树(现在大概已经很大了)到处是花院里、廊下、屋里摆得满满的按季更换都长得很精神很滋润叶子很绿花开得很旺这些花都是老舍先生和夫人胡絜青亲自莳弄的天气晴和他们把这些花一盆一盆抬到院子里一身热汗刮风下雨又一盆一盆抬进屋又是一身热汗老舍先生曾说：“花在人养”老舍先生爱花真是到了爱花成性的地步不是可有可无的了汤显祖曾说他的词曲“俊得江山助”老舍先生的文章也可以说是“俊得花枝助”叶浅予曾用白描为老舍先生画像四面都是花老舍先生坐在百花丛中的藤椅里微仰着头意态悠远这张画不是写实意思恰好②客人被让进了北屋当中的客厅老舍先生就从西边的一间屋子走出来这是老舍先生的书房兼卧室里面陈设很简单一桌、一椅、一榻老舍先生腰不好习惯睡硬床老舍先生是文雅的、彬彬有礼的他的握手是轻轻的但是很亲切茶已经沏出色了老舍先生执壶为客人倒茶据我的印象老舍先生总是自己给客人倒茶的③有时候老舍先生正在工作请客人稍候你也不会觉得闷得慌你可以看看花如果是夏天就可以闻到一阵一阵香白杏的甜香味儿一大盘香白杏放在条案上那是专门为了闻香而摆设的你还可以站起来看看西壁上挂的画④老舍先生藏画甚富大都是精品所藏齐白石的画可谓“绝品”壁上所挂的画是时常更换的挂的时间较久的是白石老人应老舍点题而画的四幅屏老舍先生极其爱重齐白石谈起来时总是充满感情我所知道的一点白石老人的逸事大都是从老舍先生那里听来的白石老人家里人口很多每天煮饭的米都是老人亲自量用一个香烟罐头“一下、两下、三下……行了！”“再添一点再添一点！”“吃那么多呀！”有人曾提出把老人接出来住这么大岁数了不要再操心这样的家庭琐事了老舍先生知道了给拦了说：“别！他这么着惯了不叫他干这些他就活不成了”老舍先生的意见表现了他对人的理解对一个人生活习惯的尊重同时也表现了对白石老人真正的关怀⑤北京解放前有一些盲艺人他们沿街卖艺有的还兼带算命生活很苦他们的“玩意儿”和睁眼的艺人不全一样老舍先生和一些盲艺人熟识提议把这些盲艺人组织起来使他们的生活有出路别让他们的“玩意儿”绝了为了引起各方面的重视他把盲艺人请到市文联演唱了一次老舍先生亲自主持作了介绍还特烦两位老艺人翟少平、王秀卿唱了一段《当皮箱》这是一个喜剧性的牌子曲里面有一个人物是当铺的掌柜说山西话；有一个牌子叫“鹦哥调”句尾的和声用喉舌作出有点像母猪拱食的声音很特别很逗这个段子和这个牌子是睁眼艺人没有的老舍先生那天显得很兴奋⑥一九五四年我调离北京市文联以后就很少上老舍先生家里去了听说他有时还提到我①抗战后期老舍有一段期间住在重庆北碚和我时相过从②有一次北碚各机关团体发起募款劳军晚会一连两晚盛况空前国立礼乐馆的张充和女士多才多艺由我出面邀请会同编译馆的姜作栋先生合演一出“刺虎”唱做之佳至今令人不能忘③在这一出戏之前要垫一段对口相声这是老舍自告奋勇的蒙他选中了我做搭档头一晚他“逗哏”我“捧哏”第二晚我“逗哏”他“捧哏”事实上挂头牌的当然应该是他他对相声特别有研究我们都是在北平长大的谁没有听过焦德海、草上飞?但是能把相声全本大套的背诵下来则并非易事如果我不答应上台他即不肯露演我只好勉强同意老舍嘱咐我说:“说相声第一要沉得住气放出一副冷面孔永远不许笑而且要控制住观众的注意力说到紧要处斩钉截铁一般迸出一句俏皮话则全场必定爆出一片喝彩声哄堂大笑用句术语来说这叫做‘皮儿薄’言其一戳即破”我听了之后连连辞谢说:“我办不了我的皮儿不薄”他说:“不要紧咱们练着瞧”于是他把词儿写出来一段是“新洪羊洞”一段是“一家六口”这都是老相声谁都听过相声这玩意儿不嫌其老是经过千锤百炼的玩意儿据他看相声已到了至美的境界不可稍有损益是我坚决要求他才同意在用折扇敲打我头的时候只要略为比画一下而无须真打④我们认真排练了好多次到了上演的那一天我们走到台的前边泥雕木塑一般绷着脸肃立片刻观众已经笑不可抑该用折扇敲头的时候老舍不知是一时激动忘形还是有意违反诺言抡起大折扇狠狠地向我打来我看来势不善向后一闪折扇正好打落了我的眼镜说时迟那时快我手掌向上两手平伸正好托住那落下来的眼镜我保持那个姿势不动喝彩声历久不绝有人以为这是一手绝活儿还高呼:“再来一回!”①我从高中时代起就读老舍先生的著作我总觉得他同别的作家不一样他的语言生动幽默是地道的北京话间或也夹上一点儿山东俗语他没有许多作家那种忸怩作态让人读了感到浑身难受的非常别扭的文体一种新鲜活泼的力量跳动在字里行间他的幽默也同林语堂之流的那种着意为之的幽默不同总之老舍先生成了我毕生最喜爱的作家之一我对他怀有崇高的敬意②但是我认识老舍先生却完全出于一个偶然的机会济南是我的老家每年暑假我都回去李长之是济南人他是我的惟一的一个小学、中学、大学“三连贯”的同学有一年暑假他告诉我他要在家里请老舍先生吃饭要我作陪在旧社会大学教授架子一般都非常大他们与大学生之间宛然是两个阶级要我陪大学教授吃饭我真有点儿受宠若惊及至见到老舍先生他却全然不是我心目中的那种大学教授他谈吐自然蔼然可亲一点儿架子也没有特别是他那一口地道的京腔铿锵有致听他说话简直就像是听音乐是一种享受从那以后我们就算是认识了③以后是激烈动荡的几十年又见了老舍先生上距第一次见面已经有20多年了我现在已经记不清楚我们重逢时的情景但是我却清晰地记得起50年代初期召开的一次汉语规范化会议时的情景当时语言学界的知名人士以及曲艺界的名人都被邀请参加其中有侯宝林、马增芬姊妹等等老舍先生、叶圣陶先生、罗常培先生、吕叔湘先生、黎锦熙先生等等都参加了大家的兴致都很高会上的气氛也十分亲切融洽④有一天中午老舍先生忽然建议要请大家吃一顿地道的北京饭大家都知道老舍先生是地道的北京人他讲的地道的北京饭一定会是非常地道的都欣然答应老舍先生对北京人民生活之熟悉是众所周知的有人戏称他为“北京土地爷”他结交的朋友三教九流都有他能一个人坐在大酒缸旁同洋车夫、旧警察等旧社会的“下等人”开怀畅饮亲密无间宛如亲朋旧友谁也感觉不到他是大作家、名教授、留洋的学士能做到这一步的并世作家中没有第二人这样一位老北京想请大家吃北京饭大家的兴致哪能不高涨起来呢?商议的结果是到西四砂锅居去吃白煮肉当然是老舍先生做东他同饭馆的经理一直到小伙计都是好朋友因此饭菜极佳服务周到大家尽兴地饱餐了一顿虽然是一顿简单的饭然而却令人毕生难忘⑤还有一件小事也必须在这里提一提忘记了是哪一年了反正我还住在城里翠花胡同没有搬出城外有一天我到东安市场北门对门的一家著名的理发馆里去理发猛然瞥见老舍先生也在那里正躺在椅子上下巴上白糊糊的一团肥皂泡沫正让理发师刮脸这不是谈话的好时机只寒暄了几句就什么也不说了等我坐在椅子上时从镜子里看到他跟我打招呼告别看到他的身影走出门去我理完发要付钱时理发师说：老舍先生已经替我付过了根据链接材料推断这三篇文章的作者分别是：；；梁实秋：(1903.1.61987.11.3)男生于北京中国现当代著名散文家、学者、文学批评家、翻译家季羡林：（1911.8.6--2009.7.11）男山东人北京大学教授中国著名语言学家、文学翻译家梵文、巴利文专家汪曾祺：（1920年1997年）男江苏人当代著名散文家、戏剧家、小说家曾任北京市文联主办的《北京文艺》编辑 汪曾祺梁实秋季羡林
2048,阅读两文结合内容说一说你感受到了诸葛亮怎样的人格魅力 阅读两段文字深深感受到了诸葛亮人格魅力一是知恩图报一直感念刘备的知遇之恩真是鞠躬尽瘁所以刘备“白帝城托孤”后诸葛亮殚精竭虑辅佐刘禅告诫“亲贤臣远小人”情真意切二是胸怀远大忠君报国是其一生的追求将“北定中原兴复汉室”作为自己的目标诸葛亮的人格魅力已经成为中国传统文化的符号
2050,结合下面两则链接材料任选角度比较《陋室铭》《爱莲说》的相同点和不同点链接材料一唐顺宗时期刘禹锡参与了当时的“永贞革新”改革触犯了保守势力的利益顺宗让位后刘禹锡遭贬前后经历了二十三年长期的贬谪并没有改变他的政治立场他的很多诗篇指斥尖锐嘲讽辛辣矛头指向当朝的权贵弄臣期间有一次刘禹锡被贬至安徽和州县当一名小小的通判知县故意刁难刘禹锡强迫他搬了三次家面积一次比一次小知县见其仍然悠闲自乐满不在乎最后只给一间只能容下一床、一桌、一椅的小屋刘禹锡却欣然提笔写下这篇超凡脱俗、情趣高雅的《陋室铭》并请人刻上石碑立在门前晚年的刘禹锡在洛阳经常与朋友白居易、裴度等交游赋诗唱和对吟生活闲适（节选自《刘禹锡传》）链接材料二周敦颐性情朴实他从小信古好义“以名节自砥砺”平生不慕钱财爱谈名理他虽在各地作官但俸禄甚微即使这样来到九江时他还把自己的积蓄给了故里宗族周敦颐在任职期间尽心竭力深得民心提点刑狱他以昭雪蒙冤、泽及万民为己任在南安担任军司理曹参军时有个囚犯根据法律不应当判处死刑转运使王逵想重判他王逵是个残酷凶悍的官僚大家没人敢和他争辩只有敦颐一个人和他争辩王逵不听敦颐就扔下笏板回了家打算辞官而去说：“像这样还能做官吗用杀人的做法来取悦于上级我不做”王逵明白过来了这个囚犯才免于一死（节选自《周敦颐传》）答 相同点：两文表现的都是作者洁身自好、不慕名利的生活态度和追求高尚节操的愿望不同点：刘禹锡通过描写自己的“陋室”表明自己高洁傲岸的节操和安贫乐道的隐逸情趣；周敦颐是借莲来表达作者洁身自好在污浊的世间独立不移不随波逐流永远保持清白的操守和正直的品德
2055,子曰：“饭疏食饮水曲肱而枕之乐亦在其中矣”子曰：“贤哉回也！一箪食一瓢饮在陋巷人不堪其忧；回也不改其乐贤哉回也！”……《论语》中多次谈到了“乐”“安贫乐道”是其中一种“乐”请联系现实中的具体例子谈谈你对“安贫乐道”的看法要求：不少于150字 我欣赏那些安贫乐道的智者“安贫乐道”是像数学家陈景润一样安于贫困仍然勇敢地坚守自己对数学的那份热爱陈景润在“文革”十年中忍受病痛和贫苦生活的折磨不因他人的嘲笑不解而放弃证明哥德巴赫猜想一心沉浸在数学之乐中他“安贫”对物质生活无欲无求即使身居陋巷、饮食粗糙也不会影响他的志向；他“乐道”既不会困于现实贫乏的物质生活也不会受他人评价的影响一心追求自己的志向安贫乐道是像陈景润一样在清贫中矢志不渝在清贫中保持自我在清贫中成就辉煌（2）古之圣人有“一箪食一瓢饮在陋巷”之说安于贫穷仍乐于坚守信仰陶渊明便是这样的真实写照引流觞揽明月听溪水抚琴弦山源的辽阔星空的璀璨填充了他出仕后的空白编织着别具一格的山水田园梦品性高洁的他不愿与世俗同流合污不满于朝廷的尔虞我诈归隐而去纵然成为区区一介白衣、绳枢之子他仍能从平淡无味的白开水中悟出生活的滋味安贫乐道是能微笑着面对生活的苦难是在贫穷落寞的生活中乐观向上更是在困境中仍能坚守自己的信仰安贫乐道的陶渊明让躬耕田园的无趣生活在尘埃中开出了花他自在他潇洒此番心境怎一个乐字了得！
2056,在阅读这篇文章的过程中两位同学的意见产生了分歧请在横线上为乙同学补充反驳的理由甲同学：我觉得这篇文章有问题从题目看出这篇文章主要写的是大运河却花费很多笔墨来写安达木河我觉得是这篇文章写法上的重大失误乙同学：我不同意你的这种说法 在这篇文章中作者对运河的认识是以安达木河为参照逐渐发生变化的安达木河是自然的结晶是属于它周边的人的写安达木河更能衬托出大运河是中华民族智慧的结晶是博大宽广的象征是属于每一个中国人的
2059,请阅读下面这则报道的节选结合你对二战中纳粹暴行的了解和认识谈谈你是否认可文段中两次出现的“可怕”一词为什么？[波兰布热金卡电]从某种意义上说在布热金卡最可怕的事情是这里居然阳光明媚温暖一行行白杨树婆娑起舞在大门附近的草地上还有儿童在追逐游戏这真像一场噩梦一切都可怕地颠倒了在布热金卡本来不该有阳光照耀不该有光亮不该有碧绿的草地不该有孩子们的嬉笑布热金卡应当是个永远没有阳光、百花永远凋谢的地方因为这里曾经是人间地狱（节选自亚伯拉罕·迈克尔·罗森塔尔《奥斯维辛没有什么新闻》）注释：布热金卡在波兰南方城市奥斯维辛城外几英里处二者一道组成了被纳粹称为奥斯维辛集中营的杀人工厂的一部分 认可可怕的不是景象本身而是布热金卡居然出现了这种景象因为布热金卡是当年纳粹集中营的一部分那里曾经发生了无数令人难以想象的暴行堪称“人间地狱”但作者现在所见到的却是一派和平宁静、幸福美好的景象和那段阴森恐怖的历史完全不相配
2060,用现代汉语翻译下面的句子予尝求古仁人之心或异二者之为何哉？译文 我曾经探求过古代品德高尚的人的思想感情或许不同于以上两种心情什么原因呢
2063,用现代汉语翻译下列句子（1）先天下之忧而忧后天下之乐而乐翻译：（2）予独爱莲之出淤泥而不染濯清涟而不妖翻译 在天下人忧愁之前先忧愁在天下人快乐之后才快乐（2）我唯独喜爱莲花它从污泥中长出来却不受到污染在清水里洗涤过但是不显得妖艳
2071,请发挥想象描述“竹喧归浣女莲动下渔舟”的画面答 静静的月光下竹林小路上传来回家洗衣女清脆的谈笑声悦耳动听；河中的莲藕突然向两边分开像是跳舞原来是一叶小舟沐浴月色撒网捕鱼了
2072,阅读下面诗歌完成57题望岳杜甫岱宗夫如何？齐鲁青未了造化钟神秀阴阳割昏晓荡胸生曾云决眦入归鸟会当凌绝顶一览众山小阅读画线诗句发挥想象简要描述其呈现的画面 远望泰山在广阔的齐鲁大地之外青青的泰山峰顶依然能看见；近看泰山仿佛大自然将所有的神奇美景都钟情给泰山白天高耸入云的山体使得泰山的阳面阳关灿烂阴面却是一派黄昏的景象
2076,文言文阅读王及善洺州邯郸人父君愕有沉谋高祖入关率军与君廓偕来拜君愕大将军封新兴县公累迁左武卫将军从太宗征辽领左屯营兵与高丽战驻跸山死于阵赠左卫大将军、幽州都督、邢国公陪葬昭陵《新唐书》小明学过一首诗《闻王昌龄左迁龙彪遥有此寄》他知道了这个标题中有“左迁”一词而且理解为“左迁：贬谪降职”他把这个理解运用到了“高祖入关率军与君廓偕来拜君愕大将军封新兴县公累迁左武卫将军”一句中把这句翻译为“唐高祖李渊入关王君愕与君廓一起归附唐朝高祖任命王君愕为大将军封为新兴县公后但又多次降职官至左武卫将军”请你说说这个理解对吗 不正确小明是把“迁”的理解与“左迁”的理解混淆在一起“迁”的意思是在古代也可指变动官职一般指升职；尤其是在语境中高祖先“拜君愕大将军封新兴县公累迁左武卫将军”文中的累迁应理解为“升迁”而古人尊右卑左因此把降职称为“左迁”这样的词还应该注意：拜、擢、拔、调、迁
2077,王戎识李王戎七岁尝与诸小儿游看道边李树多子折枝诸儿竞走取之唯戎不动①人问之答曰：“树在道边而多子此必苦李”取之信然②[注释]①折枝：使树枝弯曲②信然：确实这样如果你就是王戎在“诸儿竞走取之”时会想些什么呢 这棵李子树就长在道边可是还能有这么多李子为什么呢？难道过路的人都不摘李子吗？这不可能啊一定是他们尝过之后发现李子是苦的就不再继续摘了所以才剩下满树的李子
2078,读图创意表达3月22日是“世界水日”通州某学校要办节水宣传画展请你从下面两幅画中任选一幅推荐给学校作为宣传画结合画面内容从寓意、构思等某个角度写一段推荐语（30字左右）注：冢（zhǒnɡ）坟墓答：选第幅图；推荐语 示例一：我推荐第一幅画因为它构思巧妙寓意深刻从祖辈的井到父辈的井再到子孙的井井绳越来越长意味着井越来越深地下水越来越少提醒人们要节约用水（语句顺畅符合图片内容）示例二：我推荐第二幅画因为它构思巧妙寓意深刻利用“家”和“冢”两字“点”的位置不同把“点”变形为水滴提醒人们如果不节约用水“家”就会变成“冢”（语句顺畅符合图片内容）
2079,人们阅读文学名著感受作品内容而常常回味无穷请你从读过的文学名著中任选一例谈谈你的这种体会 《红楼梦》中的黛玉葬花这一情节让我觉得回味无穷为落花缝锦囊、建香冢、悲哭而诗看似荒唐实则是黛玉触景生情感花伤己“一朝春尽红颜老花落人亡两不知”一曲《葬花词》唱不尽黛玉红颜易逝的哀怨凄恻道不完她傲然于世的孤高自许一个愁肠寸断、清丽脱俗的林妹妹不由得让人为之神伤难以忘怀
2081,请根据文本内容简述建设海绵城市的意义 ①建设低影响开发雨水系统主要是对原有排水系统的改造、利用这样可以减少城市雨洪管理的成本②对城市“海绵体”的开发、保护和利用可以大面积并且省钱地解决城市水污染问题提升城市的绿化水平美化城市有利于人们的生活、工作③海绵城市从雨水自然循环过程着手建设把雨洪资源作为重要的水资源来进行管理这样可以尽量减少对生态环境的影响充分利用好水资源为城市服务造福人们
